time,Virginia,California,Florida,New York,Alaska,Texas,North Carolina,Michigan,Rhode Island,New Hampshire,New Jersey,Illinois,the District of Columbia,Georgia,Alabama,Arizona,Washington,Hawaii,Massachusetts,Arkansas,Colorado,Nevada,Tennessee,South Carolina,Maryland,Minnesota,Wisconsin,Nebraska,Utah,Oregon,Iowa,Vermont,Connecticut,Oklahoma,Kentucky,Missouri,Idaho,Ohio,Indiana,Wyoming,New Mexico,West Virginia,Kansas,South Dakota,Maine,Mississippi,Pennsylvania,North Dakota,Montana,Delaware,Louisiana
1/1/2014,226064.9422,369202.0492,158094.7999,264079.1191,254254.1969,144901.39,151996.123,113218.6799,218942.2208,211273.9391,284307.5078,151942.2751,436317.806,136492.2558,129278.9461,185630.9755,245994.3612,460257.743,314167.5454,118240.1735,241897.6481,181915.9242,137847.2107,142862.7936,259441.0129,179619.39,151518.1312,131557.1147,221090.8345,228420.6961,126337.2161,219638.1955,235325.2328,112274.9091,106833.3396,124532.1813,169779.5033,114623.9306,115020.3662,211841.6624,163072.3244,101572.7294,118113.2775,160547.1376,179779.148,109284.416,154545.1984,194697.0637,200383.4685,219760.5933,154758.2519
2/1/2014,226336.8005,371847.7708,159755.0234,264614.7224,253463.7387,146005.8418,152482.228,114164.6699,219318.6155,211798.1712,285956.7583,152845.9196,439199.329,137680.6224,129778.6541,186882.402,247640.5747,462850.5533,315739.5471,118511.8793,243157.7007,183368.2412,138433.7057,143444.9657,260769.6591,180731.9356,152106.1977,131767.9537,221713.8404,230009.0516,126354.3177,219837.872,235576.6424,112412.7264,106996.5871,124530.2971,170438.6664,114733.5896,115240.0612,211887.3992,163646.4533,101159.3974,117976.2032,160467.7405,179845.1363,109681.239,154642.4035,195150.8992,201251.89,220134.4576,154517.6829
3/1/2014,226808.3532,374253.9047,161312.0212,265598.19,252971.7669,147120.0412,153004.5953,115022.4312,220065.8248,212376.5693,288110.5025,153632.2999,441740.409,138783.6515,130160.773,188145.6373,249139.6663,465705.4794,317134.6453,118750.2414,244356.6634,184899.6001,138931.2214,143974.7073,262073.3167,181861.9077,152779.7864,131973.8015,222549.7135,231572.1601,126598.0903,220233.1795,235954.3211,112427.0141,107050.3418,124623.765,171211.2543,114879.0352,115478.4015,211986.2469,164203.0259,100443.7184,117922.0989,160527.6933,179987.1119,109984.0552,154739.1961,195458.0203,202098.8118,220565.451,154378.2238
4/1/2014,227363.8339,377188.3253,162698.5604,266742.9378,253350.8856,148088.5668,153549.7785,115995.0031,221288.7137,212923.8282,290219.4979,154435.5236,444935.1262,139913.8089,130545.6381,189092.4586,250465.6566,468688.9329,318599.8399,118942.3121,245732.9327,186746.5308,139553.3894,144524.4238,263489.951,182891.8817,153530.7219,132364.7755,223270.3559,233108.8162,127096.9844,220504.5938,236472.2576,112550.8167,107297.1294,124871.2885,172029.7888,115275.137,115905.6695,212180.2459,164574.6253,99858.67103,117988.0904,160596.1065,180244.8535,110282.4009,154981.5163,195822.0924,202859.6953,220453.8011,154442.5285
5/1/2014,228225.743,380319.657,164066.1575,268103.824,254206.219,149069.66,154121.8236,116958.8168,222601.7673,213781.6333,292219.7287,155264.6617,447750.9868,141072.0288,130897.2654,189861.584,251899.9705,471962.4305,320278.6921,119229.2075,247215.9473,188605.0204,140275.5403,145073.2128,264716.8657,183830.8251,154292.4682,132908.8208,224176.5821,234843.605,127805.2741,221242.2762,237217.5925,112860.7766,107756.1436,125412.0382,173031.0346,115964.9978,116500.9369,212816.7446,165128.5932,99246.15031,118385.8024,160928.8233,180913.7667,110718.8771,155424.2756,196404.4456,203881.6963,220832.2756,154659.3998
6/1/2014,228816.2675,382898.3606,165199.4863,269042.522,254644.3829,150065.7444,154605.6618,118055.3457,223422.2541,214536.2788,293406.8622,156150.5944,450502.2806,142041.7625,131154.7891,190409.2447,252947.0071,474671.8937,321567.7422,119633.3193,248724.4009,190735.0033,141040.0429,145617.1206,265424.3154,184413.8744,154908.496,133473.5157,224774.4188,236233.4986,128564.777,221907.4454,237645.4324,113381.6174,108434.4357,126105.1311,173798.0919,116704.7517,117144.9483,213330.5595,165428.3553,99173.92066,118909.1041,161401.8311,181691.3199,111336.3953,155892.2884,197272.6231,204689.2728,221106.2557,155214.3868
7/1/2014,229259.6483,384593.9038,166367.0902,269815.0817,255129.9562,151200.0909,155012.217,119085.9894,223737.991,215238.0364,294078.3227,157132.0946,453351.932,142880.9874,131458.7295,190890.8822,253816.1497,477259.574,322481.441,120054.4493,250315.3956,192619.5771,141729.2839,146163.7967,265658.0975,184871.5324,155407.7438,134061.5391,225382.9972,237541.7903,129269.8743,222858.3571,237827.1471,113968.9615,109083.344,126857.9571,174673.9622,117374.6286,117826.4982,214044.8926,165707.5043,99760.05883,119510.2558,162101.2665,182515.8407,112178.8892,156379.1711,198614.3882,205903.2666,221878.5551,156069.1494
8/1/2014,229538.8649,386080.4728,167360.6661,270274.4531,255584.9913,152220.1584,155225.3091,119899.8649,223759.0509,215662.283,294296.6766,157942.4885,455917.6163,143542.6841,131726.7052,191330.1107,254411.0877,479555.8442,322853.507,120442.6805,251917.6888,193930.097,142151.485,146478.208,265807.4564,185196.8058,155685.3675,134584.5847,225945.3272,238715.361,129711.7476,223427.3939,237603.7802,114506.2027,109506.8164,127465.4944,175352.2017,117767.587,118387.1995,214645.6541,165607.6196,100753.0063,120042.5978,162869.6391,182885.2522,113112.5535,156618.6341,200166.0725,206975.8591,222535.5582,156749.4879
9/1/2014,229900.524,388534.7374,168393.402,270890.8691,257225.8829,153119.5311,155386.0586,120468.6,224017.3899,215990.1363,294606.8159,158535.6445,458423.5864,144139.8017,131862.4051,191820.6258,255227.0718,482783.4894,323442.441,120778.1212,253867.2344,194927.114,142441.9616,146692.7378,266339.7654,185539.9317,155707.4863,134920.0259,226586.6765,240076.8967,129767.093,224026.5789,237248.2477,114949.7369,109644.15,127841.1635,176036.8378,117969.2824,118816.419,215455.8368,165529.7989,101711.5389,120448.384,163539.0766,183052.3495,113952.8985,156641.2707,201700.2401,208100.3367,223549.379,157269.5384
10/1/2014,230130.4361,391648.048,169260.0965,271368.9155,258384.2024,153757.1829,155383.0954,120624.3086,224234.8985,216203.6449,294794.4554,158890.4355,460548.8666,144594.0672,131629.7508,192104.052,256059.9107,485764.4945,323739.7988,120861.618,255976.8549,195572.8542,142564.9081,146685.3587,266923.6576,185763.3586,155463.007,135057.5123,227046.1794,241347.5032,129289.0455,224125.9552,236614.7149,115237.0036,109511.1583,127920.1507,176434.2254,117876.0655,118930.1787,215970.5,165340.3934,102312.415,120761.5947,163800.9216,182767.4483,114530.6923,156313.2916,203063.2876,208648.8502,224283.7477,157568.212
11/1/2014,230361.4841,395137.0829,170343.1904,272025.5334,259642.5763,154563.0494,155525.1207,120829.3559,224725.5429,216559.3136,294890.8521,159226.2818,462867.1546,145132.5792,131359.7978,192538.0791,257273.907,488719.4174,324506.0788,120915.0616,258345.3098,196693.0349,142909.5878,146838.8517,267619.0178,186083.4214,155302.6496,135200.21,227553.9585,242744.7568,128970.9015,224016.7643,236371.6091,115646.0659,109377.0039,128011.5765,176666.2147,117839.3568,119002.6309,216406.7384,165422.5724,103029.2984,121059.2518,163897.0554,182497.1001,115057.8854,156108.0289,204497.0754,209356.2892,225176.2165,158202.4558
12/1/2014,230614.0898,398358.6105,171627.508,272585.8907,260411.1341,155505.8843,155813.3466,121116.146,225116.9284,217096.2191,294860.8542,159590.2809,465437.279,145709.8472,131192.5133,192973.0461,258903.7721,490904.0986,325617.4605,121016.3584,260910.556,197554.0222,143345.9454,147076.1533,267940.4458,186517.6641,155406.4708,135530.5877,228249.1781,244453.1543,129103.01,223779.3775,236285.6044,116272.4149,109430.5145,128288.2507,176913.0306,117975.8605,119161.5333,217100.4057,165686.5301,103741.1592,121579.5358,164094.6527,182271.5805,115709.2537,156089.4906,206091.4749,210152.2556,225780.453,159087.9068
1/1/2015,230970.4786,401222.7946,173029.7139,273005.6352,261268.9559,156685.7466,156307.7384,121628.098,225479.6056,217704.4195,294806.92,159818.8455,467080.9966,146282.2251,131091.7483,193613.3484,261016.362,493405.4347,327399.9854,121182.5154,263820.1221,198599.2817,143878.2316,147448.9943,268016.4961,187272.0341,155814.6584,135944.9917,229408.1754,246400.2646,129667.9677,223809.0953,236440.7519,116863.989,109544.2034,128637.1877,177413.7237,118316.366,119403.3737,218183.0103,165918.788,104532.6798,122086.8899,164672.8547,182201.3293,116452.2458,156168.3065,207557.1707,211170.4616,226760.7152,160039.6686
2/1/2015,231322.7131,403643.5783,174258.6325,273253.0801,261841.4879,157908.4887,156858.9696,122189.8522,226035.7084,218489.5683,294903.6302,159838.9625,468327.6906,146840.9767,130983.1329,194298.6472,263345.041,496039.3921,329347.8243,121328.5213,267066.8653,199508.7028,144440.0638,147883.7092,268117.6962,188217.2331,156320.9163,136451.9045,230721.7865,248594.5722,130401.595,224291.612,236409.3712,117215.3686,109680.8426,128876.3997,178252.5373,118684.661,119656.1186,219673.4957,166120.0681,105013.5413,122579.8588,165522.3665,182387.3481,117091.1309,156219.8376,208944.3452,212077.5977,227881.351,160975.547
3/1/2015,231676.6835,405624.9569,175343.7037,273504.3345,262034.6061,159103.8858,157394.0798,122965.963,226783.142,219286.7037,295337.7046,160071.6778,468873.8009,147468.2317,131082.1231,195245.3128,265526.3883,498356.6997,331112.9177,121587.4085,270223.2336,200694.4365,145076.341,148457.3136,268601.5377,189311.7046,156907.1555,136975.6945,232197.5793,250583.9066,131132.9764,224906.3925,236712.5963,117482.8995,109895.7767,129177.8488,179368.8718,119111.2676,119930.4272,221180.5526,166503.2327,105470.3576,122969.2836,166316.8896,182668.1577,117800.8306,156409.3956,210323.6286,213058.1307,229063.2333,161714.9807
4/1/2015,232053.7668,407542.7028,176433.4852,273960.3276,262590.7899,160222.5386,157960.9969,123912.9519,227676.1745,220367.5825,295817.0178,160463.8642,470142.8991,148253.4005,131571.2456,196386.149,267561.1675,499888.1731,332563.3696,122004.6532,273181.1613,202113.2697,145841.5454,149139.9044,269436.6926,190464.7065,157584.2386,137696.5004,233709.3845,252507.8838,131957.7317,225689.7388,237137.952,117849.2226,110411.3251,129671.4305,180565.5334,119648.6779,120347.0049,222586.4646,167143.2542,105929.1118,123494.7799,167139.349,183343.5988,118618.0979,156825.6348,212004.2262,214403.8204,229983.886,162552.021
5/1/2015,232541.2193,409711.1046,177667.8698,274779.1703,263446.1512,161292.8202,158586.9655,124993.6771,228332.7331,221446.3317,296577.2242,161209.5167,471390.2618,149119.5929,132192.7138,197751.4092,269556.2036,501652.9876,333879.7997,122397.4904,275894.8247,203806.6208,146713.3699,149942.3417,270247.304,191582.6477,158345.7984,138451.226,235309.9038,254312.0544,132668.1611,226549.7983,237653.247,118281.8421,111031.6199,130359.25,181923.8224,120328.046,120860.3087,223770.5104,167745.952,106460.2247,124024.2261,167919.7567,184176.2293,119631.1668,157413.4085,213799.3305,215893.6411,230540.0547,163461.3996
6/1/2015,233001.0837,411933.2662,178933.53,275676.6517,264357.0462,162358.9206,159214.5499,125954.2765,228885.2624,222513.9263,297108.1984,161821.1856,473607.2808,149988.9314,132713.2558,199111.2072,271451.3617,503589.2888,334978.1522,122799.6448,278512.6125,205909.7305,147617.4604,150728.6788,270806.3502,192510.7657,158999.3926,139200.7069,237032.5104,256220.8,133229.8722,227377.6232,237859.6254,118527.7282,111615.3439,130994.6993,183186.054,120981.8649,121435.0331,224871.0062,168008.5272,106940.8225,124501.5761,168783.4846,185176.1702,120516.1231,157937.7508,215367.8782,217411.7312,231207.481,164187.5661
7/1/2015,233597.6524,413684.3218,180376.617,276793.904,265380.7702,163467.3798,159880.1122,126764.6647,229752.4199,223595.6589,297867.3797,162475.3285,476666.4955,150945.7127,133066.4666,200544.6268,273457.1396,506199.0274,336270.8598,123280.2022,281267.2132,208087.4444,148574.8059,151539.4314,271407.6508,193319.5764,159495.464,139860.4306,238970.7742,258393.7845,133625.247,228128.0256,238182.7621,118769.3759,112114.8837,131696.125,184417.1846,121660.6849,121952.4394,226302.3049,168227.1121,107350.8106,124982.5223,169469.3477,186262.3271,121445.7853,158562.0159,216508.1685,218802.1071,232136.574,164718.8379
8/1/2015,234329.3419,414857.8503,181904.3687,278134.0788,266533.3909,164623.7908,160571.6126,127516.3408,230860.7903,224859.5155,298833.1905,163059.2584,480195.8163,151938.4272,133394.214,202016.1982,275496.9758,509260.1337,337971.8597,123955.7751,284181.4604,209930.4035,149471.5216,152334.7402,271984.9856,194122.2095,159943.7493,140652.1019,241226.1002,260894.0632,134194.8135,228664.8501,238512.1479,119021.9725,112685.579,132467.3054,185596.8047,122375.3684,122514.541,227895.0609,168487.8063,107749.6161,125627.3251,170278.4473,187261.9549,122407.738,159279.2274,217463.0599,220213.0817,233355.1763,164988.6032
